CO2SoilSB
18:40:00 03/02/2023,290,16.00,92.29,389,15.98,93.56,543,14.99,92.60,288,15.03,92.04,508,14.01,100.00,847,14.10,100.00,4.36,4.10,7.38,6.74,1.00,316.00,2.00,4.22
18:50:00 03/02/2023,287,15.93,92.39,384,15.90,93.66,545,15.05,92.62,295,15.03,92.02,547,13.93,100.00,812,14.04,100.00,3.53,5.41,5.89,9.02,3.00,315.00,1.00,4.22
19:00:00 03/02/2023,292,15.88,92.44,389,15.82,93.76,543,15.06,92.59,296,15.08,92.00,536,13.84,100.00,832,13.97,100.00,4.26,7.16,7.20,12.08,2.00,316.00,3.00,4.22
19:10:00 03/02/2023,285,15.82,92.51,381,15.73,93.87,543,15.09,92.62,298,15.11,92.00,517,13.77,100.00,843,13.91,100.00,4.43,4.05,7.50,6.64,2.00,316.00,2.00,4.22
19:20:00 03/02/2023,282,15.76,92.56,381,15.68,93.92,542,15.13,92.60,289,15.12,92.00,511,13.70,100.00,836,13.83,100.00,4.48,4.12,7.59,6.78,2.00,316.00,3.00,4.22
19:30:00 03/02/2023,270,15.72,92.63,371,15.61,94.00,543,15.13,92.61,297,15.12,91.97,531,13.61,100.00,841,13.78,100.00,4.65,3.45,7.89,5.61,3.00,315.00,2.00,4.22
19:40:00 03/02/2023,269,15.65,92.64,367,15.54,94.08,555,15.12,92.65,297,15.17,92.02,510,13.54,100.00,804,13.73,100.00,3.54,4.62,5.91,7.64,3.00,314.00,3.00,4.22
19:50:00 03/02/2023,272,15.61,92.69,364,15.46,94.18,549,15.17,92.65,297,15.17,91.98,541,13.43,100.00,823,13.64,100.00,4.38,4.90,7.42,8.13,4.00,313.00,3.00,4.22
20:00:00 03/02/2023,258,15.55,92.69,362,15.38,94.24,539,15.17,92.65,287,15.17,91.95,482,13.36,100.00,811,13.58,100.00,3.10,4.71,5.13,7.80,3.00,312.00,3.00,4.22
20:10:00 03/02/2023,258,15.48,92.72,356,15.31,94.25,548,15.19,92.67,295,15.19,91.94,490,13.30,100.00,777,13.48,100.00,4.42,4.22,7.49,6.94,1.00,312.00,2.00,4.22
20:20:00 03/02/2023,260,15.44,92.73,357,15.21,94.32,545,15.21,92.67,290,15.18,91.91,484,13.22,100.00,794,13.45,100.00,3.84,4.54,6.44,7.50,3.00,312.00,3.00,4.22
20:30:00 03/02/2023,255,15.35,92.78,348,15.17,94.38,554,15.19,92.65,291,15.19,91.94,456,13.13,100.00,773,13.37,100.00,4.58,3.75,7.77,6.13,3.00,312.00,3.00,4.22
20:40:00 03/02/2023,253,15.30,92.75,344,15.07,94.40,548,15.22,92.69,301,15.19,91.92,472,13.06,100.00,801,13.30,100.00,3.40,5.81,5.66,9.73,1.00,311.00,3.00,4.22
20:50:00 03/02/2023,252,15.23,92.75,348,14.98,94.42,555,15.22,92.73,292,15.19,91.88,472,12.97,100.00,801,13.24,100.00,3.62,6.35,6.06,10.67,3.00,313.00,3.00,4.22
21:00:00 03/02/2023,238,15.17,92.74,343,14.92,94.46,557,15.21,92.72,297,15.21,91.87,474,12.91,100.00,776,13.17,100.00,3.86,6.80,6.48,11.46,3.00,312.00,1.00,4.22
21:10:00 03/02/2023,238,15.11,92.76,337,14.84,94.49,552,15.22,92.70,301,15.19,91.88,461,12.82,100.00,784,13.09,100.00,4.62,6.63,7.84,11.16,3.00,313.00,3.00,4.22
21:20:00 03/02/2023,237,15.04,92.73,328,14.77,94.51,559,15.25,92.72,303,15.18,91.86,467,12.76,100.00,765,13.00,100.00,4.92,3.66,8.38,5.96,3.00,311.00,1.00,4.22
21:30:00 03/02/2023,237,15.00,92.68,334,14.71,94.53,559,15.22,92.74,306,15.19,91.84,454,12.70,100.00,762,12.96,100.00,2.62,4.58,4.27,7.57,3.00,311.00,3.00,4.22
21:40:00 03/02/2023,228,14.93,92.67,325,14.64,94.54,556,15.22,92.73,291,15.19,91.84,440,12.60,100.00,762,12.88,100.00,2.85,4.73,4.68,7.85,2.00,312.00,3.00,4.22
21:50:00 03/02/2023,233,14.87,92.61,322,14.57,94.55,557,15.23,92.73,299,15.19,91.82,441,12.54,100.00,765,12.84,100.00,4.93,3.50,8.40,5.69,2.00,313.00,2.00,4.22
22:00:00 03/02/2023,217,14.79,92.47,317,14.48,94.55,560,15.22,92.79,301,15.13,91.81,455,12.45,100.00,755,12.77,100.00,4.12,4.33,6.94,7.14,3.00,309.00,2.00,4.22
22:10:00 03/02/2023,222,14.73,92.39,321,14.41,94.57,556,15.22,92.80,300,15.15,91.79,435,12.35,100.00,740,12.69,100.00,5.11,6.17,8.72,10.36,3.00,309.00,2.00,4.22
22:20:00 03/02/2023,224,14.67,92.31,321,14.35,94.58,552,15.18,92.76,295,15.13,91.79,403,12.29,100.00,733,12.62,100.00,4.99,3.87,8.51,6.33,3.00,313.00,3.00,4.22
22:30:00 03/02/2023,218,14.63,92.23,316,14.27,94.60,556,15.19,92.80,301,15.13,91.79,425,12.21,100.00,720,12.56,100.00,4.05,4.66,6.82,7.72,3.00,308.00,3.00,4.23
22:40:00 03/02/2023,215,14.55,92.12,307,14.20,94.62,563,15.17,92.78,298,15.13,91.77,409,12.15,100.00,736,12.49,100.00,4.09,6.91,6.90,11.64,5.00,307.00,3.00,4.22
22:50:00 03/02/2023,223,14.47,92.02,309,14.12,94.64,554,15.17,92.82,300,15.11,91.78,436,12.06,100.00,744,12.41,100.00,4.41,4.80,7.48,7.97,3.00,307.00,3.00,4.22
23:00:00 03/02/2023,214,14.42,91.93,307,14.03,94.60,550,15.18,92.82,296,15.09,91.76,415,11.97,100.00,734,12.34,100.00,4.72,4.27,8.02,7.04,3.00,306.00,3.00,4.22
23:10:00 03/02/2023,217,14.33,91.83,308,13.95,94.62,561,15.17,92.86,290,15.11,91.78,393,11.92,100.00,714,12.26,100.00,5.04,6.86,8.59,11.56,3.00,307.00,3.00,4.22
23:20:00 03/02/2023,208,14.28,91.67,306,13.86,94.60,552,15.17,92.81,297,15.05,91.74,422,11.81,100.00,719,12.20,100.00,3.59,6.30,6.01,10.59,2.00,304.00,2.00,4.22
23:30:00 03/02/2023,214,14.19,91.47,306,13.82,94.60,554,15.13,92.86,304,15.06,91.72,381,11.73,100.00,742,12.13,100.00,3.44,5.09,5.73,8.47,3.00,304.00,2.00,4.22
23:40:00 03/02/2023,203,14.14,91.16,304,13.73,94.59,555,15.12,92.89,297,15.03,91.69,386,11.67,100.00,705,12.06,100.00,4.73,4.56,8.03,7.55,2.00,306.00,3.00,4.22
23:50:00 03/02/2023,200,14.08,90.93,296,13.66,94.57,555,15.12,92.87,297,15.05,91.73,377,11.59,100.00,714,12.00,100.00,4.16,6.91,7.01,11.64,4.00,306.00,3.00,4.22
00:00:00 04/02/2023,202,14.02,90.64,298,13.58,94.55,547,15.09,92.87,297,14.99,91.73,384,11.52,100.00,691,11.91,100.00,5.15,3.59,8.79,5.85,2.00,303.00,2.00,4.22
00:10:00 04/02/2023,204,13.95,90.38,298,13.51,94.56,544,15.08,92.89,292,14.99,91.70,372,11.43,100.00,703,11.85,100.00,5.02,3.80,8.57,6.21,3.00,303.00,3.00,4.22
00:20:00 04/02/2023,198,13.89,90.13,295,13.44,94.53,540,15.06,92.89,295,14.96,91.72,344,11.36,100.00,675,11.78,100.00,5.42,3.92,9.28,6.43,3.00,299.00,3.00,4.22
00:30:00 04/02/2023,198,13.84,89.94,291,13.38,94.53,546,15.05,92.93,294,14.95,91.69,375,11.28,100.00,669,11.72,100.00,4.48,4.67,7.60,7.74,3.00,301.00,3.00,4.22
00:40:00 04/02/2023,206,13.77,89.74,293,13.31,94.48,545,15.03,92.94,295,14.94,91.67,394,11.21,100.00,692,11.65,100.00,5.46,3.39,9.35,5.50,4.00,298.00,3.00,4.22
00:50:00 04/02/2023,197,13.70,89.59,275,13.25,94.46,541,15.01,92.91,296,14.92,91.70,381,11.14,100.00,700,11.58,100.00,4.75,4.66,8.08,7.72,2.00,297.00,3.00,4.22
01:00:00 04/02/2023,187,13.64,89.45,281,13.17,94.35,544,15.01,92.92,291,14.90,91.68,370,11.05,100.00,682,11.50,100.00,4.73,4.56,8.05,7.55,4.00,297.00,4.00,4.22
01:10:00 04/02/2023,191,13.57,89.35,284,13.07,94.31,545,14.98,92.98,286,14.88,91.67,353,11.00,100.00,679,11.46,100.00,3.59,4.86,6.01,8.06,2.00,296.00,3.00,4.22
01:20:00 04/02/2023,193,13.50,89.27,279,13.03,94.27,551,14.94,92.94,292,14.84,91.68,365,10.90,100.00,674,11.37,100.00,4.04,6.92,6.80,11.67,1.00,293.00,2.00,4.22
01:30:00 04/02/2023,186,13.44,89.22,277,12.97,94.20,543,14.95,92.99,291,14.78,91.69,372,10.83,100.00,673,11.31,100.00,5.30,3.65,9.06,5.95,3.00,294.00,3.00,4.22
01:40:00 04/02/2023,184,13.39,89.13,276,12.90,94.06,546,14.94,92.97,291,14.78,91.66,336,10.77,100.00,660,11.23,100.00,4.47,7.29,7.57,12.31,2.00,292.00,3.00,4.22
01:50:00 04/02/2023,184,13.33,89.06,273,12.83,93.94,540,14.91,92.99,292,14.78,91.64,344,10.69,100.00,664,11.17,100.00,5.48,3.73,9.39,6.08,2.00,291.00,3.00,4.22
02:00:00 04/02/2023,182,13.26,88.98,275,12.74,93.81,539,14.88,93.00,290,14.74,91.67,354,10.62,100.00,649,11.10,100.00,4.51,7.31,7.64,12.35,2.00,289.00,2.00,4.22
02:10:00 04/02/2023,180,13.19,88.97,276,12.70,93.66,535,14.87,93.01,285,14.70,91.63,362,10.56,100.00,663,11.04,100.00,5.12,4.36,8.73,7.19,3.00,288.00,3.00,4.22
02:20:00 04/02/2023,181,13.14,88.91,270,12.63,93.48,536,14.84,93.03,289,14.68,91.65,346,10.50,100.00,675,10.97,100.00,3.77,4.66,6.31,7.71,4.00,285.00,2.00,4.22
02:30:00 04/02/2023,179,13.09,88.85,269,12.57,93.36,539,14.80,93.03,294,14.67,91.62,350,10.41,100.00,657,10.90,100.00,3.40,4.65,5.66,7.70,3.00,285.00,0.00,4.22
02:40:00 04/02/2023,172,13.05,88.82,271,12.51,93.30,531,14.78,93.04,294,14.64,91.65,379,10.38,100.00,654,10.84,100.00,3.62,6.76,6.05,11.38,2.00,284.00,3.00,4.22
02:50:00 04/02/2023,174,12.96,88.76,268,12.43,93.22,542,14.77,93.01,290,14.60,91.63,331,10.32,100.00,637,10.80,100.00,3.82,4.98,6.41,8.28,3.00,282.00,3.00,4.22
03:00:00 04/02/2023,181,12.91,88.77,265,12.39,93.17,543,14.75,93.05,295,14.59,91.62,386,10.26,100.00,664,10.72,100.00,3.89,6.23,6.54,10.45,3.00,282.00,3.00,4.22
03:10:00 04/02/2023,172,12.85,88.76,262,12.33,93.09,540,14.71,93.07,292,14.56,91.63,353,10.20,100.00,635,10.68,100.00,5.51,4.27,9.43,7.04,3.00,280.00,3.00,4.22
03:20:00 04/02/2023,167,12.82,88.77,258,12.30,93.03,535,14.66,93.05,293,14.51,91.61,375,10.16,100.00,644,10.63,100.00,4.04,7.09,6.80,11.97,3.00,280.00,2.00,4.22
03:30:00 04/02/2023,174,12.75,88.78,260,12.26,92.90,535,14.67,93.08,285,14.48,91.61,354,10.13,100.00,647,10.57,100.00,5.32,5.59,9.10,9.35,3.00,279.00,3.00,4.22
03:40:00 04/02/2023,170,12.72,88.75,255,12.22,92.86,533,14.66,93.06,282,14.48,91.61,345,10.07,100.00,633,10.53,100.00,5.15,4.35,8.79,7.18,2.00,276.00,2.00,4.22
03:50:00 04/02/2023,172,12.69,88.75,253,12.16,92.81,523,14.63,93.06,286,14.45,91.63,351,10.02,100.00,641,10.49,100.00,5.28,6.95,9.03,11.71,4.00,278.00,3.00,4.22
04:00:00 04/02/2023,167,12.62,88.69,253,12.09,92.75,523,14.60,93.09,282,14.40,91.58,337,9.99,100.00,680,10.42,100.00,3.79,6.75,6.36,11.37,2.00,275.00,2.00,4.22
04:10:00 04/02/2023,165,12.58,88.69,250,12.06,92.77,527,14.57,93.08,288,14.37,91.61,369,9.94,100.00,629,10.40,100.00,4.77,5.43,8.12,9.06,3.00,277.00,3.00,4.22
04:20:00 04/02/2023,165,12.54,88.72,252,12.03,92.71,525,14.54,93.10,281,14.36,91.61,330,9.90,100.00,653,10.32,100.00,4.48,4.82,7.59,8.00,2.00,272.00,4.00,4.23
04:30:00 04/02/2023,163,12.48,88.74,254,11.96,92.73,522,14.52,93.09,278,14.31,91.61,344,9.85,100.00,626,10.31,100.00,5.82,4.15,9.99,6.82,3.00,271.00,1.00,4.22
04:40:00 04/02/2023,164,12.47,88.71,249,11.95,92.71,524,14.50,93.14,279,14.27,91.62,364,9.83,100.00,638,10.24,100.00,5.42,6.65,9.28,11.19,4.00,274.00,3.00,4.22
04:50:00 04/02/2023,162,12.42,88.73,248,11.90,92.72,524,14.45,93.12,278,14.27,91.62,354,9.79,100.00,629,10.22,100.00,5.66,3.99,9.71,6.55,3.00,275.00,4.00,4.22
05:00:00 04/02/2023,168,12.40,88.77,248,11.88,92.69,523,14.43,93.10,274,14.20,91.57,365,9.75,100.00,633,10.18,100.00,5.60,4.27,9.60,7.04,2.00,270.00,2.00,4.22
05:10:00 04/02/2023,155,12.40,88.77,246,11.84,92.67,518,14.43,93.13,281,14.19,91.58,350,9.73,100.00,612,10.16,100.00,4.88,5.41,8.31,9.02,2.00,269.00,3.00,4.22
05:20:00 04/02/2023,161,12.31,88.76,244,11.81,92.70,511,14.37,93.14,282,14.17,91.62,358,9.69,100.00,648,10.11,100.00,3.84,6.14,6.45,10.30,2.00,268.00,2.00,4.22
05:30:00 04/02/2023,162,12.28,88.78,245,11.79,92.70,515,14.36,93.14,281,14.15,91.63,390,9.68,100.00,624,10.09,100.00,5.73,4.06,9.84,6.67,3.00,267.00,3.00,4.22
05:40:00 04/02/2023,163,12.27,88.83,249,11.74,92.67,515,14.31,93.13,284,14.13,91.60,345,9.66,100.00,612,10.07,100.00,4.84,5.23,8.23,8.71,3.00,269.00,3.00,4.22
05:50:00 04/02/2023,157,12.24,88.83,251,11.72,92.68,520,14.30,93.19,288,14.10,91.62,354,9.62,100.00,628,10.03,100.00,5.48,3.95,9.38,6.48,2.00,268.00,3.00,4.22
06:00:00 04/02/2023,165,12.20,88.83,245,11.71,92.66,519,14.29,93.14,281,14.06,91.58,355,9.56,100.00,625,10.00,100.00,3.71,4.65,6.22,7.70,1.00,265.00,3.00,4.22
06:10:00 04/02/2023,165,12.17,88.82,239,11.66,92.71,514,14.26,93.17,278,14.03,91.59,356,9.55,100.00,624,9.98,100.00,4.15,4.84,7.00,8.04,3.00,266.00,3.00,4.22
06:20:00 04/02/2023,161,12.13,88.80,243,11.65,92.69,507,14.23,93.20,272,14.03,91.59,363,9.52,100.00,616,9.91,100.00,5.41,4.45,9.25,7.34,1.00,267.00,3.00,4.22
06:30:00 04/02/2023,158,12.10,88.81,245,11.59,92.67,509,14.20,93.19,273,13.98,91.61,357,9.46,100.00,654,9.87,100.00,4.92,7.55,8.38,12.76,2.00,266.00,3.00,4.22
06:40:00 04/02/2023,162,12.05,88.73,241,11.55,92.66,507,14.17,93.19,264,13.98,91.61,346,9.41,100.00,613,9.84,100.00,3.81,4.73,6.40,7.85,2.00,265.00,3.00,4.22
06:50:00 04/02/2023,156,12.01,88.71,248,11.50,92.61,511,14.15,93.16,266,13.93,91.61,365,9.40,100.00,607,9.80,100.00,4.02,6.27,6.78,10.52,2.00,262.00,2.00,4.22
07:00:00 04/02/2023,153,11.98,88.69,235,11.50,92.62,510,14.15,93.20,280,13.92,91.62,372,9.32,100.00,639,9.77,100.00,4.98,5.42,8.48,9.05,2.00,263.00,1.00,4.22
07:10:00 04/02/2023,152,11.94,88.62,242,11.41,92.60,517,14.10,93.20,267,13.89,91.62,373,9.27,100.00,603,9.72,100.00,3.88,6.57,6.51,11.05,1.00,261.00,2.00,4.22
07:20:00 04/02/2023,149,11.90,88.59,237,11.37,92.56,508,14.09,93.21,271,13.85,91.58,359,9.23,100.00,611,9.64,100.00,4.77,4.65,8.10,7.70,3.00,262.00,3.00,4.22
07:30:00 04/02/2023,146,11.87,88.54,234,11.34,92.57,511,14.07,93.20,274,13.85,91.61,385,9.17,100.00,583,9.64,100.00,4.83,6.70,8.22,11.27,3.00,259.00,2.00,4.22
07:40:00 04/02/2023,137,11.83,88.53,234,11.28,92.53,509,14.02,93.20,268,13.82,91.61,354,9.13,100.00,597,9.58,99.95,4.72,5.05,8.02,8.41,2.00,261.00,2.00,4.22
07:50:00 04/02/2023,147,11.76,88.46,233,11.22,92.53,515,14.02,93.21,264,13.79,91.57,336,9.09,100.00,610,9.54,99.94,5.02,5.88,8.55,9.84,3.00,260.00,1.00,4.22
08:00:00 04/02/2023,147,11.73,88.48,231,11.18,92.52,505,13.99,93.21,272,13.78,91.59,346,9.06,100.00,599,9.53,99.89,4.00,7.16,6.73,12.08,3.00,261.00,2.00,4.22
08:10:00 04/02/2023,147,11.72,88.52,235,11.17,92.54,515,13.95,93.20,266,13.73,91.64,367,9.03,100.00,626,9.49,99.83,4.33,7.16,7.32,12.08,2.00,258.00,3.00,4.22
08:20:00 04/02/2023,142,11.68,88.58,232,11.14,92.51,504,13.92,93.21,268,13.71,91.61,358,9.01,100.00,602,9.44,99.80,5.28,6.17,9.03,10.36,5.00,256.00,3.00,4.22
08:30:00 04/02/2023,142,11.65,88.64,227,11.14,92.55,504,13.93,93.21,262,13.68,91.64,344,9.03,100.00,601,9.44,99.78,4.50,7.53,7.63,12.73,3.00,256.00,2.00,4.22
08:40:00 04/02/2023,146,11.62,88.73,233,11.15,92.63,506,13.89,93.20,268,13.68,91.63,352,9.03,100.00,615,9.44,99.75,5.24,6.46,8.96,10.86,4.00,257.00,3.00,4.22
08:50:00 04/02/2023,149,11.63,88.90,238,11.12,92.63,511,13.85,93.24,267,13.62,91.59,338,9.06,100.00,632,9.45,99.72,3.59,4.74,6.01,7.86,4.00,258.00,4.00,4.22
09:00:00 04/02/2023,144,11.65,89.03,229,11.17,92.71,498,13.83,93.22,264,13.61,91.59,363,9.11,100.00,594,9.47,99.75,3.38,4.83,5.63,8.01,3.00,256.00,3.00,4.22
09:10:00 04/02/2023,147,11.65,89.22,238,11.22,92.79,504,13.82,93.24,257,13.58,91.60,358,9.16,100.00,597,9.49,99.75,5.33,3.49,9.11,5.68,3.00,255.00,4.00,4.22
09:20:00 04/02/2023,146,11.66,89.43,234,11.24,92.86,495,13.79,93.21,264,13.54,91.58,365,9.21,100.00,593,9.51,99.77,4.37,7.50,7.39,12.68,1.00,257.00,4.00,4.22
09:30:00 04/02/2023,144,11.69,89.61,239,11.28,92.91,497,13.76,93.22,258,13.54,91.62,346,9.29,100.00,606,9.57,99.79,5.05,5.42,8.62,9.05,3.00,259.00,4.00,4.22
09:40:00 04/02/2023,144,11.74,89.85,241,11.37,93.04,493,13.78,93.24,260,13.52,91.60,381,9.36,100.00,619,9.62,99.82,5.59,3.98,9.59,6.54,4.00,257.00,3.00,4.22
09:50:00 04/02/2023,147,11.76,90.03,237,11.43,93.08,499,13.72,93.22,259,13.51,91.62,371,9.47,100.00,638,9.67,99.88,3.38,4.68,5.61,7.75,2.00,257.00,2.00,4.22
10:00:00 04/02/2023,151,11.82,90.24,246,11.51,93.22,496,13.69,93.24,252,13.47,91.61,384,9.55,100.00,622,9.75,99.97,5.33,4.07,9.11,6.69,3.00,256.00,2.00,4.23
10:10:00 04/02/2023,163,11.89,90.48,245,11.57,93.30,499,13.68,93.25,255,13.45,91.64,373,9.63,100.00,624,9.82,100.00,5.28,3.98,9.03,6.54,2.00,257.00,2.00,4.22
10:20:00 04/02/2023,163,11.93,90.65,251,11.68,93.44,490,13.68,93.25,255,13.44,91.60,391,9.76,100.00,644,9.89,100.00,4.67,7.63,7.94,12.91,2.00,261.00,2.00,4.22
10:30:00 04/02/2023,167,12.00,90.89,255,11.75,93.50,494,13.65,93.25,253,13.44,91.63,405,9.87,100.00,642,9.97,100.00,4.95,5.38,8.44,8.97,3.00,263.00,3.00,4.22
10:40:00 04/02/2023,172,12.08,91.10,261,11.86,93.56,492,13.65,93.22,252,13.38,91.65,409,9.98,100.00,652,10.07,100.00,5.23,5.87,8.94,9.83,3.00,262.00,3.00,4.22
10:50:00 04/02/2023,175,12.14,91.31,258,11.99,93.68,489,13.62,93.26,250,13.40,91.68,427,10.06,100.00,669,10.14,100.00,4.12,7.34,6.96,12.39,3.00,263.00,4.00,4.22
11:00:00 04/02/2023,176,12.23,91.51,265,12.09,93.77,489,13.62,93.25,250,13.38,91.66,426,10.22,100.00,672,10.26,100.00,3.95,5.72,6.65,9.57,2.00,265.00,3.00,4.23
11:10:00 04/02/2023,176,12.30,91.71,266,12.19,93.81,493,13.59,93.23,258,13.37,91.67,435,10.38,100.00,694,10.39,100.00,3.75,4.84,6.29,8.04,1.00,266.00,3.00,4.22
11:20:00 04/02/2023,179,12.44,91.99,262,12.32,93.90,495,13.59,93.23,256,13.38,91.68,460,10.57,100.00,686,10.52,100.00,3.47,4.65,5.78,7.70,3.00,266.00,2.00,4.22
11:30:00 04/02/2023,184,12.54,92.17,274,12.47,93.96,491,13.59,93.24,255,13.38,91.68,431,10.72,100.00,701,10.64,100.00,3.79,6.34,6.36,10.66,3.00,271.00,3.00,4.22
11:40:00 04/02/2023,197,12.64,92.32,271,12.60,94.01,481,13.58,93.21,254,13.37,91.67,458,10.89,100.00,678,10.79,100.00,3.78,6.40,6.34,10.75,2.00,273.00,3.00,4.22
11:50:00 04/02/2023,195,12.75,92.45,277,12.74,94.03,487,13.58,93.19,259,13.38,91.72,479,11.06,100.00,650,10.90,100.00,3.94,6.08,6.62,10.19,4.00,276.00,2.00,4.22
12:00:00 04/02/2023,194,12.88,92.53,289,12.90,94.09,487,13.58,93.17,250,13.38,91.68,467,11.24,100.00,709,11.07,100.00,3.77,5.48,6.31,9.16,3.00,278.00,2.00,4.22
12:10:00 04/02/2023,208,13.00,92.55,294,13.04,94.12,485,13.59,93.21,254,13.38,91.75,461,11.41,100.00,692,11.20,100.00,4.84,4.56,8.24,7.55,4.00,280.00,3.00,4.22
12:20:00 04/02/2023,212,13.13,92.59,303,13.21,94.08,488,13.59,93.19,254,13.38,91.78,494,11.58,100.00,745,11.34,100.00,4.41,4.59,7.48,7.60,3.00,283.00,3.00,4.22
12:30:00 04/02/2023,215,13.27,92.57,304,13.39,94.04,489,13.58,93.17,251,13.38,91.79,506,11.77,100.00,725,11.52,100.00,5.04,4.05,8.59,6.66,2.00,285.00,3.00,4.22
12:40:00 04/02/2023,219,13.43,92.54,309,13.55,94.00,489,13.61,93.15,252,13.41,91.81,487,11.94,100.00,726,11.68,100.00,4.82,4.31,8.20,7.11,3.00,285.00,3.00,4.22
12:50:00 04/02/2023,225,13.55,92.50,319,13.72,94.00,483,13.61,93.15,250,13.45,91.81,493,12.14,100.00,730,11.86,100.00,4.41,4.83,7.46,8.01,3.00,289.00,4.00,4.22
13:00:00 04/02/2023,232,13.70,92.44,328,13.88,93.94,487,13.64,93.13,249,13.44,91.80,508,12.32,100.00,743,12.00,100.00,3.50,5.73,5.84,9.58,2.00,290.00,3.00,4.22
13:10:00 04/02/2023,248,13.84,92.40,326,14.06,93.90,482,13.64,93.14,249,13.48,91.80,540,12.50,100.00,763,12.16,100.00,4.27,4.50,7.21,7.44,4.00,292.00,3.00,4.22
13:20:00 04/02/2023,253,13.97,92.36,335,14.23,93.84,488,13.65,93.14,246,13.50,91.83,527,12.67,100.00,778,12.34,100.00,3.67,6.90,6.15,11.63,1.00,293.00,2.00,4.22
13:30:00 04/02/2023,256,14.11,92.32,339,14.40,93.78,490,13.66,93.12,246,13.51,91.86,526,12.85,100.00,811,12.49,100.00,3.27,4.88,5.43,8.09,3.00,295.00,3.00,4.22
13:40:00 04/02/2023,263,14.25,92.22,348,14.59,93.72,488,13.66,93.08,247,13.55,91.91,536,13.05,100.00,778,12.64,100.00,4.20,7.10,7.08,11.98,2.00,298.00,3.00,4.22
13:50:00 04/02/2023,270,14.40,92.20,349,14.74,93.62,491,13.70,93.04,249,13.58,91.88,544,13.18,99.98,795,12.79,100.00,5.14,5.92,8.78,9.92,3.00,299.00,3.00,4.22
14:00:00 04/02/2023,268,14.52,92.12,358,14.86,93.56,494,13.75,93.04,252,13.60,91.91,543,13.34,99.88,810,12.94,100.00,4.29,7.20,7.25,12.15,2.00,299.00,3.00,4.22
14:10:00 04/02/2023,282,14.66,92.10,366,15.02,93.52,491,13.75,92.99,252,13.64,91.89,528,13.48,99.83,773,13.07,100.00,4.96,3.38,8.45,5.48,2.00,304.00,3.00,4.23
14:20:00 04/02/2023,281,14.80,92.05,371,15.17,93.49,489,13.79,92.99,251,13.69,91.94,555,13.58,99.75,825,13.20,100.00,4.55,4.48,7.73,7.41,3.00,305.00,2.00,4.22
14:30:00 04/02/2023,286,14.90,92.02,370,15.25,93.42,493,13.82,92.96,251,13.72,91.94,558,13.67,99.76,816,13.30,100.00,4.77,3.96,8.12,6.49,2.00,304.00,2.00,4.22
14:40:00 04/02/2023,287,15.01,91.90,366,15.35,93.43,494,13.83,92.96,253,13.76,91.96,537,13.74,99.73,774,13.40,100.00,4.80,4.50,8.17,7.44,3.00,310.00,2.00,4.22
14:50:00 04/02/2023,286,15.08,91.78,372,15.41,93.39,497,13.86,92.94,252,13.82,91.97,537,13.80,99.76,800,13.47,100.00,5.02,4.27,8.57,7.03,3.00,312.00,2.00,4.22
15:00:00 04/02/2023,286,15.15,91.61,377,15.48,93.41,502,13.93,92.96,258,13.82,91.97,546,13.85,99.78,833,13.56,100.00,4.34,7.27,7.34,12.28,3.00,310.00,3.00,4.22
15:10:00 04/02/2023,294,15.21,91.52,377,15.55,93.42,507,13.96,92.95,257,13.89,92.02,548,13.86,99.86,821,13.60,100.00,4.33,4.70,7.32,7.78,2.00,310.00,2.00,4.22
15:20:00 04/02/2023,290,15.27,91.46,380,15.56,93.40,505,13.99,92.90,265,13.93,92.02,568,13.91,99.90,844,13.63,100.00,5.03,5.61,8.58,9.37,2.00,310.00,3.00,4.22
15:30:00 04/02/2023,286,15.33,91.49,374,15.61,93.41,502,14.03,92.90,265,13.93,92.02,544,13.91,99.98,828,13.66,100.00,4.41,4.56,7.46,7.55,2.00,313.00,3.00,4.22
15:40:00 04/02/2023,290,15.34,91.53,378,15.61,93.43,503,14.03,92.86,269,13.99,92.02,549,13.92,100.00,829,13.68,100.00,4.41,4.68,7.46,7.75,2.00,310.00,2.00,4.22
15:50:00 04/02/2023,286,15.38,91.53,374,15.59,93.42,506,14.09,92.85,267,14.06,92.04,542,13.91,100.00,819,13.71,100.00,5.41,3.73,9.27,6.10,3.00,308.00,3.00,4.22
16:00:00 04/02/2023,292,15.41,91.57,373,15.64,93.47,508,14.13,92.84,274,14.09,92.05,542,13.88,100.00,828,13.71,100.00,3.95,7.19,6.65,12.13,2.00,310.00,3.00,4.22
16:10:00 04/02/2023,287,15.41,91.59,381,15.64,93.48,512,14.17,92.84,266,14.13,92.04,546,13.87,100.00,831,13.72,100.00,5.15,3.78,8.79,6.18,2.00,309.00,3.00,4.22
16:20:00 04/02/2023,287,15.45,91.68,372,15.62,93.51,511,14.20,92.79,274,14.17,92.01,538,13.87,100.00,834,13.73,100.00,3.87,7.12,6.50,12.01,4.00,310.00,2.00,4.22
16:30:00 04/02/2023,283,15.44,91.74,369,15.64,93.52,506,14.24,92.84,272,14.20,92.05,529,13.87,100.00,838,13.72,100.00,4.37,5.03,7.39,8.36,2.00,311.00,3.00,4.22
16:40:00 04/02/2023,281,15.46,91.76,362,15.59,93.51,509,14.29,92.79,268,14.24,92.05,560,13.84,100.00,855,13.71,100.00,3.88,6.28,6.52,10.55,2.00,314.00,3.00,4.22
